"p_value","log10FDR","distal_fold_change","proximal_fold_change","gene","Change"
"NM_001204344",0.00681122860905324,2.16677454300558,-0.378393180247146,0.378393180247146,"TNFSF15","Upregulated in Normoxic"
"NM_001204355",0.134488566742207,0.871314634708601,0.702192760246971,-0.702192760246971,"SPOCK3","No Change"
"NM_001204367",0.0278457422011184,1.55524120192382,-0.518944565371138,0.518944565371137,"MGST2","Upregulated in Normoxic"
"NM_001204368",0.312346077427313,0.505363943735471,0.0660634024886078,-0.0660634024886079,"MGST2","No Change"
"NM_001204385",0.806432351954892,0.0934320577913393,-0.0114473485986361,0.0114473485986361,"VEGFA","No Change"
"NM_001204408",0.064369864137131,1.19131740751786,0.0687958135316387,-0.0687958135316387,"SEC14L1","No Change"
"NM_001204425",0.747094682232766,0.126624354857336,-0.0130240075721416,0.0130240075721416,"BIVM-ERCC5","No Change"
"NM_001204426",0.416190279547165,0.380708067296727,0.0384481881561426,-0.0384481881561426,"LIMK1","No Change"
"NM_001204447",0.0305306004749969,1.5152646539256,0.0843657713195053,-0.0843657713195054,"AP5S1","Upregulated in Hypoxia"
"NM_001204453",0.0184588726711189,1.73379482593537,-0.703606997219775,0.703606997219775,"PSMC2","Upregulated in Normoxic"
"NM_001204468",0.923305935032037,0.0346543727753691,-0.00323112126301307,0.00323112126301287,"RBM10","No Change"
"NM_001204478",0.369499962162177,0.432385601742116,0.0628174510098313,-0.0628174510098314,"FAM18B2-CDRT4","No Change"
"NM_001204503",0.896198845897603,0.0475956196961573,-0.0154847779823856,0.0154847779823856,"FLT3LG","No Change"
"NM_001204513",0.483903872193458,0.315240902657808,-0.15228296148378,0.15228296148378,"RBAK-LOC389458","No Change"
"NM_001204517",0.458932867540777,0.338250838185834,0.0391791420021214,-0.0391791420021214,"KIFAP3","No Change"
"NM_001204519",0.26999801398261,0.568639430357923,0.109940427617759,-0.109940427617759,"P2RX5","No Change"
"NM_001204747",0.289755440000202,0.537968401646019,-0.0390720428356095,0.0390720428356096,"RFC1","No Change"
"NM_001204798",0.561384925946137,0.250739253023819,0.148583926321006,-0.148583926321006,"KCNH2","No Change"
"NM_001204803",0.644414454264553,0.19083472688576,-0.012935740931245,0.0129357409312449,"ANO6","No Change"
"NM_001204824",0.505345731185568,0.296411398569872,-0.206987095663857,0.206987095663857,"KCNQ3","No Change"
"NM_001204827",0.0765656738573508,1.11596589088384,-0.146312444220362,0.146312444220362,"XPNPEP3","No Change"
"NM_001204830",0.226301976213639,0.645311653491445,0.0839783926393531,-0.0839783926393531,"LIPT1","No Change"
"NM_001204834",0.535607473908626,0.271153371438543,0.0330117485410169,-0.0330117485410167,"ANO10","No Change"
"NM_001204835",0.201867812471841,0.694932923157704,0.143211718137894,-0.143211718137894,"ZNF568","No Change"
"NM_001204838",0.435093868173734,0.361417037224581,-0.144566504603268,0.144566504603268,"ZNF568","No Change"
"NM_001204856",0.235323939576856,0.628333889665145,-0.700439718141092,0.700439718141092,"SCNM1","No Change"
"NM_001204864",0.392581874206747,0.40606975596809,-0.0687782779854126,0.0687782779854126,"TCEB1","No Change"
"NM_001204871",0.412303058972392,0.384783443054809,-0.025861407569958,0.025861407569958,"URGCP-MRPS24","No Change"
"NM_001204872",0.770042882881446,0.113485088749336,-0.0181877200737193,0.0181877200737194,"NPEPL1","No Change"
"NM_001204880",0.215174966267922,0.667208256444823,-0.150280472296042,0.150280472296042,"UBE2D1","No Change"
"NM_001204890",0.947101260803699,0.0236035852446036,-0.00284836230903023,0.00284836230903036,"ISY1-RAB43","No Change"
"NM_001204911",0.425489643911489,0.371111005842209,-0.050685120057284,0.0506851200572838,"C16orf57","No Change"
"NM_001204963",0.425581022137278,0.371017746701783,-0.0669521347450544,0.0669521347450543,"PBX1","No Change"
"NM_001205",0.234066247946107,0.630661206498011,0.059346110018199,-0.059346110018199,"BNIP1","No Change"
"NM_001205029",0.511312689112043,0.291313429368203,0.0554657480413542,-0.0554657480413543,"MDM1","No Change"
"NM_001205206",0.887722734382833,0.0517226577916831,-0.00614946657974876,0.00614946657974887,"SLC19A1","No Change"
"NM_001205228",0.00617670769595077,2.2092429505547,-0.13021141514207,0.13021141514207,"SORT1","Upregulated in Normoxic"
"NM_001205254",0.468521342866701,0.329270620618012,-0.0690054476501404,0.0690054476501406,"OCLN","No Change"
"NM_001205259",0.08183722672089,1.0870490963074,-0.591334704972457,0.591334704972457,"TP53TG3C","No Change"
"NM_001205260",0.228448800458655,0.641211118000286,-0.299280300933446,0.299280300933446,"TP53TG3C","No Change"
"NM_001205265",0.865145601827832,0.0629107957155138,-0.0401554094367844,0.0401554094367844,"TP53TG3B","No Change"
"NM_001205281",0.0212848210452498,1.67192999685575,-1.48367916488397,1.48367916488397,"LOC100506012","Upregulated in Normoxic"
"NM_001205317",0.0143956682746617,1.8417681695312,-0.39386866402365,0.39386866402365,"RIMS4","Upregulated in Normoxic"
"NM_001206",0.0668914043847276,1.174629685941,-0.129159967344407,0.129159967344407,"KLF9","No Change"
"NM_001206486",0.0537119594679363,1.26992900382279,0.0853277612659895,-0.0853277612659897,"ATF3","No Change"
"NM_001206557",0.220391040140782,0.656806065430567,-0.0903206072046941,0.0903206072046941,"KIAA1432","No Change"
"NM_001206615",0.118295258976555,0.92703266062634,-0.219488572482641,0.219488572482641,"EHF","No Change"
"NM_001206641",0.853325047489589,0.0688855064160399,0.00474249981255658,-0.00474249981255651,"C1orf31","No Change"
"NM_001206652",0.000241602013889923,3.6168994499448,-0.485050684542407,0.485050684542407,"SH3GLB1","Upregulated in Normoxic"
"NM_001206683",0.118676834602408,0.925634045882668,-0.173994665751359,0.173994665751359,"ATF7","No Change"
"NM_001206703",0.777747937895334,0.109161131697066,0.0236913921234491,-0.0236913921234492,"SP100","No Change"
"NM_001206774",0.975193719726302,0.0109091042487746,-0.00877020962773215,0.0087702096277321,"GTF3C3","No Change"
"NM_001206836",0.0222427565909152,1.65281139073943,-0.19068356160911,0.19068356160911,"RAB11A","Upregulated in Normoxic"
"NM_001206840",0.0362253617316642,1.44098726914785,-0.0945616377666005,0.0945616377666004,"TGOLN2","Upregulated in Normoxic"
"NM_001206841",0.0439250523851773,1.35728771189118,-0.0928673020381308,0.0928673020381308,"TGOLN2","Upregulated in Normoxic"
"NM_001206846",0.59613305627132,0.224656795368666,-0.030513308392607,0.0305133083926071,"ASPM","No Change"
"NM_001206856",0.0161609710433292,1.79153254788757,0.105855921056803,-0.105855921056803,"CAPRIN2","Upregulated in Hypoxia"
"NM_001206864",0.377379376804376,0.423221837040152,-0.0451140014196691,0.0451140014196692,"STRADB","No Change"
"NM_001206866",0.45016989356428,0.346623553085188,-0.262572817270941,0.262572817270941,"IL6R","No Change"
"NM_001206934",0.264760164237866,0.577147358179178,0.12629871067345,-0.12629871067345,"AGER","No Change"
"NM_001206945",0.581337547729631,0.235571625701516,0.0923691178580628,-0.0923691178580628,"CSPG5","No Change"
"NM_001206947",0.234843872630908,0.629220766616778,-0.112988836489461,0.112988836489461,"PICALM","No Change"
"NM_001206950",0.0108859818270564,1.96313239502498,-0.568063976147788,0.568063976147788,"SLC16A3","Upregulated in Normoxic"
"NM_001206972",0.851451125146275,0.0698402762844369,-0.0567225900119413,0.0567225900119413,"PTPRB","No Change"
"NM_001206985",0.280617378406165,0.551885436970538,-0.0402418471931889,0.0402418471931888,"METTL23","No Change"
"NM_001206995",0.167105262526713,0.777009872965229,-0.192047812340453,0.192047812340452,"PPP2R2C","No Change"
"NM_001206998",0.495513605204279,0.304944416690257,-0.04455464175538,0.0445546417553802,"ZNRF3","No Change"
"NM_001207",0.606010856390734,0.217519595588901,-0.0107264065930586,0.0107264065930586,"BTF3","No Change"
"NM_001207008",0.791272957767781,0.101673676295633,0.0111285665730231,-0.0111285665730233,"MLLT4","No Change"
"NM_001207014",0.499488668475524,0.301474359839146,-0.0330413584864411,0.0330413584864412,"SERPINH1","No Change"
"NM_001207024",0.097698033780729,1.01011417657572,-0.104494167871106,0.104494167871106,"M6PR","No Change"
"NM_001207025",0.779418184666679,0.108229465866571,0.0426392291762664,-0.0426392291762665,"POU2F2","No Change"
"NM_001207039",0.220664970449001,0.656266603621973,-0.448961002136453,0.448961002136453,"ETV7","No Change"
"NM_001207043",0.384860405669983,0.41469676670107,-0.278002306985996,0.278002306985996,"LOC554223","No Change"
"NM_001207051",0.117334210775036,0.930575343514276,-0.0370969871180661,0.0370969871180659,"CLASP1","No Change"
"NM_001207052",0.951744606055762,0.0214795758394228,0.0112693514809404,-0.0112693514809403,"TMEM191C","No Change"
"NM_001207056",0.962458913015248,0.0166178012808889,0.0027986333526732,-0.00279863335267324,"DNMT3B","No Change"
"NM_001207065",0.181655941146119,0.740750393756226,-0.188734851217071,0.188734851217071,"CXADR","No Change"
"NM_001207066",0.887216025499406,0.0519706222656758,0.0154077986465685,-0.0154077986465687,"CXADR","No Change"
"NM_001207067",0.0711957478889506,1.14754594349109,-0.0832133682489814,0.0832133682489815,"BZW1","No Change"
"NM_001211",0.35721634772424,0.447068674184472,0.0275557225205616,-0.0275557225205615,"BUB1B","No Change"
"NM_001214",0.201239278085269,0.69628724930766,-0.148158569928992,0.148158569928992,"C16orf3","No Change"
"NM_001214902",0.0427999164669929,1.3685570786027,-0.614397901424147,0.614397901424147,"ESR2","Upregulated in Normoxic"
"NM_001214903",0.175316022398244,0.756178391258381,-0.307935311898395,0.307935311898395,"ESR2","No Change"
"NM_001214909",0.767910187762555,0.114689570645554,-0.0237296543398986,0.0237296543398985,"ZNF48","No Change"
"NM_001220473",0.629422519362664,0.201057723037058,0.11681366498275,-0.11681366498275,"PPFIA2","No Change"
"NM_001220489",0.284827196052178,0.545418545472347,0.556680566331603,-0.556680566331603,"CDH13","No Change"
"NM_001226",0.41080538279005,0.386363874469355,0.0437708771819736,-0.0437708771819738,"CASP6","No Change"
"NM_001227",0.923581447829453,0.0345247994298481,0.00382277690748075,-0.00382277690748075,"CASP7","No Change"
"NM_001229",0.982743732267016,0.00755971733797151,0.00112263256842817,-0.00112263256842805,"CASP9","No Change"
"NM_001233",0.145045688191215,0.838495177048119,-0.144194726348895,0.144194726348895,"CAV2","No Change"
"NM_001236",0.917302029009904,0.0374876458613876,-0.00820994345326276,0.00820994345326262,"CBR3","No Change"
"NM_001237",0.0109183894119421,1.96184142033948,-0.100824369519487,0.100824369519487,"CCNA2","Upregulated in Normoxic"
"NM_001238",0.799334573936995,0.0972714019114951,0.0147082627434883,-0.0147082627434882,"CCNE1","No Change"
"NM_001240",0.0353705873010397,1.45135772900393,-0.0741232543779004,0.0741232543779003,"CCNT1","Upregulated in Normoxic"
"NM_001241",0.928894326750291,0.0320336895796638,0.00730480062323353,-0.0073048006232334,"CCNT2","No Change"
"NM_001242",0.141740261735722,0.848506769611227,-0.487565737926577,0.487565737926577,"CD27","No Change"
"NM_001242309",0.526844763223731,0.278317332428629,-0.0262793247988488,0.0262793247988488,"PITRM1","No Change"
"NM_001242313",0.116243731878339,0.93463045593514,-0.317153866760201,0.317153866760201,"TMEM191B","No Change"
"NM_001242318",0.235052526658465,0.628835076073553,0.120976197824426,-0.120976197824425,"PDE7A","No Change"
"NM_001242319",0.161222186558771,0.79257519307049,-0.0558131698761261,0.055813169876126,"PNMA6D","No Change"
"NM_001242348",0.793395846466568,0.100510077445649,0.0514903151897425,-0.0514903151897423,"LOC100287177","No Change"
"NM_001242375",0.563236022136295,0.249309577383806,-0.0289601794497105,0.0289601794497105,"ANAPC13","No Change"
"NM_001242397",0.266056276457717,0.575026491301183,-0.0545967535140561,0.0545967535140561,"TWF1","No Change"
"NM_001242409",0.00726083598420114,2.1390133734564,-0.360108841868425,0.360108841868425,"FAM59A","Upregulated in Normoxic"
"NM_001242412",0.222125843475163,0.653400910043532,0.10569446642969,-0.10569446642969,"AHRR","No Change"
"NM_001242415",0.94631087836773,0.0239661674245432,0.00536953604098796,-0.0053695360409878,"WDR20","No Change"
"NM_001242416",0.00940642911451249,2.02657521293696,-0.267462117874603,0.267462117874602,"WDR20","Upregulated in Normoxic"
"NM_001242462",0.262649110933813,0.580624064943464,0.207006793616193,-0.207006793616193,"GHR","No Change"
"NM_001242464",0.0107648199330945,1.96799323037533,-0.729538073146593,0.729538073146593,"PPP1R1B","Upregulated in Normoxic"
"NM_001242472",0.487101925872665,0.312380153338889,0.0700918956584327,-0.0700918956584326,"ZNF345","No Change"
"NM_001242487",0.0518728106864828,1.28506021947202,-0.0944987312700718,0.0944987312700719,"KIAA0913","No Change"
"NM_001242498",0.772999669972295,0.111820691501134,-0.00971515483321178,0.00971515483321185,"MIF4GD","No Change"
"NM_001242503",0.475096593525187,0.323218083490535,-0.10704138705951,0.10704138705951,"DIO2","No Change"
"NM_001242521",0.994284207320965,0.00248945863197034,0.00280316482144341,-0.00280316482144326,"LOC729059","No Change"
"NM_001242525",0.216334258309385,0.664874701011113,0.395928676331139,-0.395928676331139,"HLA-DPA1","No Change"
"NM_001242536",0.465725557943353,0.331869928334824,-0.0787771133841169,0.0787771133841169,"MFSD11","No Change"
"NM_001242538",0.341192805679245,0.467000134851366,0.0710484634750077,-0.0710484634750077,"ZNF83","No Change"
"NM_001242539",0.898244673156395,0.0466053496041293,-0.00677095797743589,0.0067709579774359,"NCOA6","No Change"
"NM_001242597",0.121746112852983,0.914544896178623,-0.038657219325685,0.038657219325685,"TMEM147","No Change"
"NM_001242614",0.615058362202173,0.211083672550157,-0.0149503414659714,0.0149503414659713,"CD99L2","No Change"
"NM_001242618",0.620441707404114,0.207299015683319,0.0274061573406519,-0.0274061573406518,"NXT2","No Change"
"NM_001242628",0.302797166425426,0.518848193278833,-0.126787004140896,0.126787004140896,"GFOD1","No Change"
"NM_001242629",0.252609137539264,0.597550943918826,-0.168177176287333,0.168177176287333,"GFOD1","No Change"
"NM_001242639",0.00897857065379989,2.04679279546807,0.929724229906361,-0.929724229906361,"IL31RA","Upregulated in Hypoxia"
"NM_001242640",0.743976078366192,0.128441028433399,-0.010785494174131,0.010785494174131,"BRCC3","No Change"
"NM_001242644",0.0116926264985286,1.93208792291052,-0.228671843832729,0.228671843832729,"RAB2A","Upregulated in Normoxic"
"NM_001242648",0.870379571949162,0.0602913105386642,0.0340094238273512,-0.0340094238273514,"PHACTR1","No Change"
"NM_001242672",0.915339479778468,0.038417805549906,0.0488461476609818,-0.048846147660982,"TTC34","No Change"
"NM_001242690",0.269823516817973,0.568920201516629,-0.129863894337545,0.129863894337545,"ERVMER34-1","No Change"
"NM_001242698",0.965514412596344,0.0152412389593205,-0.00682713489563886,0.00682713489563899,"LOC100130357","No Change"
"NM_001242699",0.209884561658472,0.678019505358139,-0.220842334181034,0.220842334181033,"ENO4","No Change"
"NM_001242701",0.578376599261069,0.237789286628771,0.0335430457946197,-0.0335430457946195,"CAMTA1","No Change"
"NM_001242704",0.00118023166544919,2.92803273748098,-0.746758686659947,0.746758686659947,"ZNF385C","Upregulated in Normoxic"
"NM_001242737",0.145020702806508,0.838569994504193,-0.62477544820902,0.62477544820902,"LOC100506688","No Change"
"NM_001242739",0.198533032541823,0.702167223625716,-0.0655384895209049,0.065538489520905,"ZNF691","No Change"
"NM_001242740",0.728890338062321,0.137337806602294,-0.0530817247962802,0.0530817247962803,"LOC100507462","No Change"
"NM_001242757",0.602730873040014,0.219876562559763,0.115018184344413,-0.115018184344413,"SLC22A31","No Change"
"NM_001242758",0.458759746799352,0.338414695630955,-0.117126483150724,0.117126483150724,"HLA-A","No Change"
"NM_001242768",0.29772346528286,0.526186934781382,-0.0511194324844034,0.0511194324844035,"MTHFD1L","No Change"
"NM_001242776",0.416959682131882,0.379905937050641,-0.166341601237148,0.166341601237148,"TMEM139","No Change"
"NM_001242783",0.200194116882275,0.698548689309777,-0.0765745251076033,0.0765745251076034,"TRIM26","No Change"
"NM_001242785",0.0263143591986448,1.57980720135945,-0.145861296551843,0.145861296551843,"HLCS","Upregulated in Normoxic"
"NM_001242787",0.0741058804487563,1.13014732852382,0.0707454017214186,-0.0707454017214187,"BRF1","No Change"
"NM_001242790",0.00843267679236923,2.07403454499254,0.914608508769355,-0.914608508769355,"BRF1","Upregulated in Hypoxia"
"NM_001242791",0.289269795888419,0.538696910851835,-0.298134983722053,0.298134983722053,"FLJ45513","No Change"
"NM_001242793",0.808825580249078,0.0921451220246918,-0.0547186490860001,0.0547186490860002,"SNAP91","No Change"
"NM_001242804",0.890365647346211,0.0504316045760729,0.0419481819979707,-0.0419481819979708,"LOC100505549","No Change"
"NM_001242812",0.721634502730302,0.141682710517168,-0.054789290720832,0.0547892907208321,"LOC284385","No Change"
